"date","precipitation","temp_max","temp_min","wind","weather"
"10-01-15",5.939487019032576,7.521025961934846,5.077095193761105,1.4764091332280365,"rain"
"11-01-15",1.3424958399815088,10.345024960110948,6.333727119898298,1.1,"rain"
"11-01-15",2.125338271053714,9.159485280363956,6.670867616800703,1.3405147196360438,"rain"
"15-01-15",9.38052326149231,7.702382107678206,1.197617892321794,3.341989661558973,"rain"
"15-01-15",9.40133880312163,7.8,1.1,3.607265268470504,"rain"
"17-01-15",26.9616874166246,11.319612716776044,3.6046749666498394,3.6632457388412116,"rain"
"17-01-15",26.83161012760557,12.163101770309979,3.763180760244083,3.2210734184037113,"rain"
"18-01-15",21.57733367401831,13.977037131671752,7.53896337935571,6.368888604984742,"rain"
"18-01-15",21.103816473212685,13.77305771796115,7.142298962709614,6.473057717961149,"rain"
"19-01-15",0.03649261911585594,9.443791142939027,6.1,2.4291940952926847,"rain"
"19-01-15",5.805682333753982,6.873437196180689,2.4049712318499052,4.694886547769279,"rain"
"22-01-15",1.2914121199030286,9.989694543883635,5.608587880096971,1.8896945438836341,"rain"
"22-01-15",1.1738299391999383,10.297191854079852,6.1,1.1504680243200247,"rain"
"23-01-15",5.691777690562578,11.96191091923767,8.191777690562578,2.5783555381125156,"rain"
"23-01-15",5.912864323283004,10.130820739811595,6.0050920932455885,3.4276717040753617,"rain"
"24-01-15",0.5,15.531709937720986,11.1,3.582927484430247,"rain"
"24-01-15",0.6221904487348022,14.277809551265198,10.977809551265198,3.5443808974696043,"rain"
"27-01-15",1.070781997399844,11.1,7.874485432657388,2.19341571242846,"rain"
"27-01-15",5.504229677945822,7.194601776799695,2.885697917835941,4.4852534147638305,"rain"
"01-02-15",0.6873593892003149,9.06139974550013,4.4,2.6,"rain"
"01-02-15",1.5944606504867103,9.588921300973421,4.4,2.4110786990265796,"rain"
"02-02-15",7.456122333600914,11.1,5.048104857372212,3.9037902852555764,"rain"
"02-02-15",7.061366284940139,11.303180229035917,4.796819770964083,3.55977617042218,"rain"
"03-02-15",5.2020144852540104,7.317365041387868,2.836073072945076,4.257467084840965,"rain"
"03-02-15",1.156881860477312,9.713763720954624,5.6,2.0431181395226883,"rain"
"04-02-15",7.509034530239195,12.025544751617288,4.934579281856483,2.412772375808644,"rain"
"04-02-15",7.440658536747074,8.973290562310256,3.4823690351493757,2.9930254504713343,"rain"
"05-02-15",26.2,13.193485143979087,8.358099012375044,4.735564362208435,"rain"
"05-02-15",20.71868069396831,11.500163809959744,6.636515036477945,4.65454049060728,"rain"
"06-02-15",17.773856191894783,14.202559920043841,10,4.93436817590355,"rain"
"06-02-15",13.526641612542369,11.805816108622878,7.372125408734863,4.6010720996640435,"rain"
"07-02-15",23.60127742481308,12.200294790341479,9.4,4.59965607793494,"rain"
"07-02-15",24.2885484016165,12.2,9.267586845842981,4.970756831639653,"rain"
"08-02-15",4.739372169413087,11.217284397548553,5.51993190663207,4.310173980988711,"rain"
"08-02-15",4.455322982920921,15.513193789752552,8.3,4.156596894876277,"rain"
"09-02-15",6.002026333707481,12.940763223594098,8.3,2.532657888764173,"rain"
"09-02-15",6.1,9.934143218884223,5.189132368968752,3.6729500903888312,"rain"
"10-02-15",0.8516576561786562,12.8,8.070142643258894,4.091942942696443,"rain"
"10-02-15",1.125830769132746,12.8,7.95590384619469,4.688192307610621,"rain"
"12-02-15",1.269138316871698,16.7,9.4,3.0868404951962267,"rain"
"12-02-15",0.6438136500127287,16.7,9.145581178580521,2.4053025857033754,"rain"
"14-02-15",0.40608917795127675,14.134777055121809,6.116509521267978,2.740866233073085,"rain"
"14-02-15",0.40824852055372374,14.12937869861569,6.1046331369545195,2.7376272191694144,"rain"
"19-02-15",4.983513960806092,10.873938543432923,8.026061456567078,2.3643631260597537,"rain"
"19-02-15",5.404239895523796,10.80105997388095,8.09894002611905,2.0391520208952407,"rain"
"20-02-15",5.832466458731383,6.922103317279607,2.4523901332722806,4.603135696047621,"rain"
"20-02-15",0.964132162948422,11.296958595538106,7.3969585955381065,1.3595700562555812,"rain"
"25-02-15",3.6937045749977058,9.656211563459598,6.5124790346143255,1.1875209653856742,"rain"
"25-02-15",3.6778954187603228,10.92863007872729,5.77136992127271,1.9286300787272899,"rain"
"26-02-15",7.990738469612296,9.564755256988327,5.408525887826927,2.8519664252479373,"rain"
"26-02-15",9.120849236058513,11.365019083270216,6.8508874025989455,1.5116603055765947,"rain"
"27-02-15",18.39215344185103,10.783304255733743,6.930383604627572,4.3225370464786,"rain"
"27-02-15",10.804794185899066,7.972608263398928,3.935374904634901,4.491488905842684,"rain"
"10-03-15",0.703583473196287,13.492833053607427,5,2.5678611577320956,"rain"
"10-03-15",0.5217353318827567,13.856529336234487,5,2.5072451106275855,"rain"
"11-03-15",3.0263264948777553,14.68708717902423,8.61291282097577,3.48278290536564,"rain"
"11-03-15",3.353630576623961,14.4,8.9,3.153351911038998,"rain"
"13-03-15",4.963137118684434,9.611478110686203,3.752788325699309,4.079062563068177,"rain"
"13-03-15",1.5854268412299257,17.2,8.256030474647082,2.2414573158770073,"rain"
"14-03-15",16.15529957378181,14.322350213109095,8.977649786890906,4.137880170487276,"rain"
"14-03-15",9.674129421309708,9.060892828755037,4.560892828755038,4.472098218228467,"rain"
"15-03-15",50.20581246450726,13.694667138854747,8.885200424969273,4.014319971668715,"rain"
"15-03-15",55.087166115921356,12.85787190021846,7.861140082170398,5.103148760087384,"rain"
"16-03-15",4.490025718283439,8.972904868305733,3.431156803665605,4.231773782923566,"rain"
"16-03-15",1,13.9,6.428936031815564,3.274113359846303,"rain"
"17-03-15",0.7018752909468329,13.496249418106334,4.596249418106335,2.5672917636489445,"rain"
"17-03-15",0.7052593383409828,13.489481323318035,4.589481323318035,2.5684197794469945,"rain"
"20-03-15",3.8449991375686934,12.964996837751876,7.964996837751876,1.7299994250457957,"rain"
"20-03-15",4.1478915067533055,13.7275905756881,8.739563452376425,1.9694426847922937,"rain"
"21-03-15",3.9405850081921088,13.581170016384219,7.550213289642086,4.559414991807891,"rain"
"21-03-15",4.0323357015530314,13.3,8.3,5.3195618708080845,"rain"
"22-03-15",1.1265810894113772,11.446837821177244,6.1,1.7936756423544906,"rain"
"22-03-15",0.46435010852028846,12.08260706534265,6.559128478411181,2.682607065342651,"rain"
"23-03-15",8.08158327465151,11.059483204233326,5.568691566907569,2.8184167253484884,"rain"
"23-03-15",7.94021075105636,11.351097391197147,5.463037786619737,2.7315188933098686,"rain"
"24-03-15",6.705884376283305,13.247057811858348,6.636469374230017,2.8270612515399662,"rain"
"24-03-15",7.803029482712411,12.353335138032696,6.343635379254893,3.8593941034575177,"rain"
"25-03-15",5.07397250233864,14.4,7.156620837231068,4.347945004677282,"rain"
"25-03-15",4.615172305982677,14.213527809993337,7.013527809993338,4.325411123997335,"rain"
"27-03-15",0.6266545007913977,18.3,9.721360098258925,3.7013236006331183,"rain"
"27-03-15",1.0819154474935384,18.163474254177437,9.200356640809641,3.726948508354872,"rain"
"30-03-15",3.4135076180193495,13.634898939531446,7.44803162991569,3.6129452265666893,"rain"
"30-03-15",1.2061554760654631,18.02840173997482,10.325917912030214,3.2197624359647508,"rain"
"31-03-15",0.5361087529539179,12.8,6.497621068896642,3.736108752953918,"rain"
"31-03-15",0.8763912354132325,13.10902191146692,6.1,4.570826293760303,"rain"
"01-04-15",3.9988039605702514,12.8,5.967065346476582,3.053173861409367,"rain"
"01-04-15",5.103273672481978,12.781994801349118,5.618005198650883,3.2130946899279156,"rain"
"03-04-15",1.5,11.1,5.257271174462172,3.8338828858747016,"rain"
"03-04-15",4.116094928117609,8.597648329626635,3.4075943915805857,4.282459546465463,"rain"
"06-04-15",0.7110864475490384,14.188913552450963,6.7,3.7311308419607694,"rain"
"06-04-15",1,13.9,6.123818889629542,3.019849074691285,"rain"
"07-04-15",0.36291226327587095,14.4,6.7,3.2145613163793545,"rain"
"07-04-15",2.4111889518584677,11.772115191194606,5.164223163685159,4.207155367262968,"rain"
"10-04-15",10.846620956214045,14.03344760946489,8.093584740822756,4.733447609464889,"rain"
"10-04-15",9.596725280291178,14.262020755474673,8.59644566204428,4.310383395620262,"rain"
"13-04-15",13.65853778786787,10.974392799219222,3.4304894583183208,3.5146344469669675,"rain"
"13-04-15",13.720885665928236,11.7,5.481647893073328,4.623419224929801,"rain"
"14-04-15",2.4553749284931783,11.446612478547953,3.264543789328752,3.5533875214520463,"rain"
"14-04-15",3.2256036089758937,11.541907669073774,2.74420270673192,3.2535022556099333,"rain"
"21-04-15",5.384168120858477,16.44458842300467,6.7,3.5079159395707613,"rain"
"21-04-15",5.784884765192538,13.317419930956703,5.036037113267159,3.9176773425391063,"rain"
"23-04-15",3.071496409707261,12.2,6.7,4.1,"rain"
"23-04-15",3,12.104130487364205,6.743577051198088,4.1174308204792345,"rain"
"24-04-15",3.250555356625207,12.2,6.1,4.986814761766722,"rain"
"24-04-15",4.631445909691226,9.584659820249378,4.24548605435865,4.904896720736341,"rain"
"25-04-15",1.294041564623725,13.3,5.605958435376275,3.001191687075255,"rain"
"25-04-15",0.8529017403110315,13.3,6.047098259688968,3.089419651937794,"rain"
"27-04-15",0.41663892702099486,25.139966712425196,10.856605639446189,2.6265889956587856,"rain"
"27-04-15",0.12554190328306308,24.011404118604023,10.251083806566125,2.0092365054717716,"rain"
"28-04-15",1.4758886884134315,15.356916516310074,9.102569569741606,4.6646252255348895,"rain"
"28-04-15",1.8691824170499662,15.772956042624916,9.072956042624917,3.8503142891752202,"rain"
"05-05-15",6.1,11.870252202757266,5.557306625167056,5.001438397510023,"rain"
"05-05-15",6.384750494156207,14.4,7.591531929464785,5.455938117695259,"rain"
"12-05-15",5.4624973950117255,9.852096213553134,5.175012156611947,4.268747829176438,"rain"
"12-05-15",4.209471714010876,15.056830284065255,10.6,3.3,"rain"
"13-05-15",5.851512290254371,7.383341201800477,3.169102068007949,4.551512290254372,"rain"
"13-05-15",4.28659347246908,12.29329673623454,9.90670326376546,2.73780217584364,"rain"
"14-05-15",0.6398783722346414,17.265905415059848,9.4,2.0485540531763773,"rain"
"14-05-15",0.3,17.386968813681236,9.21225855167329,2.2628380276573945,"rain"
"01-06-15",4.796196122285363,16.1,11.7,3.119719825306623,"rain"
"01-06-15",4.336668865256623,16.221537446804636,11.7,3.3189750354635765,"rain"
"02-06-15",0.32557119644251636,18.183743367826462,12.974428803557485,4.581370871462039,"rain"
"02-06-15",0.5,17.653848518239343,12.53205561677213,4.683338456185244,"rain"
"19-06-15",0.011047964265213372,23.313257557118256,13.3,3.0044191857060856,"rain"
"19-06-15",0.032894384522038744,23.33947326142645,13.3,3.0131577538088155,"rain"
"28-06-15",0.6013796185331242,27.636964839227126,16.31089451768138,2.0397240762933753,"rain"
"28-06-15",0.010283041303278562,28.3,15.692547371729507,2.486289278262295,"rain"
"24-07-15",0.45680394397406554,23.192009859935165,13.770411831922196,2.545568448207476,"rain"
"24-07-15",0.3,22.9562565447709,13.3,3.6749947641832823,"rain"
"26-07-15",1.880884407478166,22.012818354608548,13.9,2.4808844074781664,"rain"
"26-07-15",1.5256556812426236,21.45460178480984,13.9,2.1256556812426233,"rain"
"12-08-15",6.006577326101047,27.48825637367412,16.188902161202222,2.760129157505621,"rain"
"12-08-15",6.706135439394245,27.5849083515154,16.208374491666834,2.0742948075759724,"rain"
"14-08-15",30.543233481708576,18.222179732924566,14.904886340241136,5.19423553577219,"rain"
"14-08-15",18.79132669806873,12.733581544983494,8.857745153085233,5.008054536033914,"rain"
"20-08-15",2,22.706616536269536,14.493383463730463,3.9042856981868646,"rain"
"20-08-15",1.9660281275001101,22.511239083750937,14.315070318750276,4.250957808749835,"rain"
"28-08-15",0.5,23.179369200342272,15.310486080821454,2.5276215202053636,"rain"
"28-08-15",0.41802747484294805,23.09506868710737,15.80493131289263,2.518027474842948,"rain"
"29-08-15",32.45378946640941,21.590020956604207,13.152126292510111,5.726063146255055,"rain"
"29-08-15",32.029600536649745,15.990727083776623,11.794721717279181,5.047360858639591,"rain"
"30-08-15",7.668326890183893,11.787499424255069,6.254698789255919,4.761748124629661,"rain"
"30-08-15",9.79044306033963,19.75134042949192,12.639102630847713,4.524475597288413,"rain"
"01-09-15",6.271018289300855,20.754177581739956,13.9,4.352349852211324,"rain"
"01-09-15",5.091354875963595,20.60469671086189,13.9,4.078761338752673,"rain"
"05-09-15",3.3712616461300735,13.23956260668827,5.352163270849743,4.188386231029154,"rain"
"05-09-15",0.3,20.458342573119776,9.159705282613745,3.476390428853296,"rain"
"06-09-15",5.056394266796577,15.56406738695247,11.16406738695247,2.2538365600779464,"rain"
"06-09-15",4.890277350779725,15.198610171715394,10.798610171715394,2.154166410467835,"rain"
"07-09-15",0.4366987823251398,20.758253044187153,12.95825304418715,2.5252408674385487,"rain"
"07-09-15",0.3,20.662451045471354,12.337392300036973,1.5,"rain"
"13-09-15",4.512788780183367,10.639684992044854,5.20436409465291,4.28982496505894,"rain"
"13-09-15",0.44739928877921964,20.284395732675318,12.642197866337659,2.8947985775584395,"rain"
"16-09-15",1,19.84175655631795,10,2.190112980083758,"rain"
"16-09-15",4.316539306875988,11.350985729127324,4.92764576595437,3.78587529214517,"rain"
"17-09-15",1.0872843950080138,18.537571868330662,12.99797655694222,3.8,"rain"
"17-09-15",1.6410659532689424,18.3,12.8,3.8158934046731057,"rain"
"20-09-15",4.000578602140057,22.8,12.304155750138987,6.676906840744833,"rain"
"20-09-15",2.8440002143693444,22.8,13.515809299232115,5.244952646362046,"rain"
"25-09-15",2.8858340499185013,16.34955188839258,12.050448111607421,2.8725643230518467,"rain"
"25-09-15",1.3939503952641632,16.04443637680628,12.35556362319372,2.802016534911946,"rain"
"07-10-15",9.68734976250019,16.341003602499786,14.05594350749986,2.2,"rain"
"07-10-15",9.264867223459696,16.69984762228807,13.51186330322537,2.7645624680358267,"rain"
"09-10-15",0.3,19.4,11.921278733831674,1.8753247079623527,"rain"
"09-10-15",0.39203396609097746,19.4,11.693813186499623,2.830084915227444,"rain"
"10-10-15",30.416475071523372,18.239208214127714,12.467769662291698,4.856043188320307,"rain"
"10-10-15",31.02656188809462,17.222396853175635,12.171969993651093,4.91150562619042,"rain"
"12-10-15",4.305104933455107,17.937052225790904,10.849526594768754,2.845368471776137,"rain"
"12-10-15",3.261208687982596,17.379580972988034,10.097953257993474,3.6367445700108774,"rain"
"13-10-15",1.1025396095463988,17.029100650756,9.070899349243998,2.607618828639196,"rain"
"13-10-15",1.2448043063728604,16.791992822711897,9.3080071772881,3.034412919118581,"rain"
"17-10-15",0.3,18.988964983109685,11.206757979731623,1.4644140067561253,"rain"
"17-10-15",0.148515722554092,19.702968554891815,11.95247379574318,1.8049475914863597,"rain"
"18-10-15",4.17934304848408,15.278184902221659,12.521815097778342,2.101158146262421,"rain"
"18-10-15",4.2463296586743375,13.389332101305651,10.743002442631314,2.5433578453426717,"rain"
"19-10-15",0.35601317786490566,17.059967055337736,12.059967055337735,2.740032944662264,"rain"
"19-10-15",0.3445543180943399,17.2,12.08861420476415,2.64455431809434,"rain"
"25-10-15",8.309423702501576,16.72131465063214,7.486835288128768,3.6952881487492126,"rain"
"25-10-15",9.09825825382547,19.102612619261794,8.9,3.3118852205220133,"rain"
"26-10-15",6.505847764279385,12.495614176790461,9.458040675884154,4.698538058930153,"rain"
"26-10-15",6.812359533620275,11.597471793639388,9.145505452797678,4.621910116594931,"rain"
"28-10-15",3.4174179964478144,13.9,10.970840203907404,2.8,"rain"
"28-10-15",4.299532939912713,14.632990822602657,10.766822353362429,2.3335512947074,"rain"
"29-10-15",3.052164690417543,12.583030946403348,9.287989092052225,4.729120109079478,"rain"
"29-10-15",1.4914968938460171,15,12.2,4.535465010051209,"rain"
"30-10-15",18.499153764651858,16.562963221882157,11.123633391226713,6.584726678245343,"rain"
"30-10-15",19.267804298711788,17.1639408145572,11.692273031690828,6.705151312206114,"rain"
"31-10-15",33.96250120311631,15.214999518753475,12.020833734372104,4.376663137525483,"rain"
"31-10-15",33.21459614515118,15.170807709697637,9.697102645255644,4.481782161418373,"rain"
"01-11-15",26.2,12.885526899052767,8.526076236880309,5.127511219387387,"rain"
"01-11-15",26.531438372300528,11.896181492057849,8.734280813849736,5.281883526682188,"rain"
"02-11-15",0.3,11.360833661380065,7.081439244827243,2.8,"rain"
"02-11-15",0.3546068965069724,11.1,7.2,2.7863482758732565,"rain"
"03-11-15",1.5265181040521825,10.96325905202609,5,1.4,"rain"
"03-11-15",1.4407935874450026,10.128472643200848,4.6614675387083,1.811075131568492,"rain"
"05-11-15",2.213929674958324,11.243035162520837,7.8,2.376160806246527,"rain"
"05-11-15",1.240059857655005,11.628071829186005,7.859940142344995,2.264035914593003,"rain"
"07-11-15",11.250804045688792,11.31438025014315,8.997445568246887,4.288174181609962,"rain"
"07-11-15",12.898566200958474,12.537562541629407,9.4,3.07942648038339,"rain"
"08-11-15",6.2584883996490825,8.094697916911931,3.9750700760697306,3.8490696021055015,"rain"
"08-11-15",6.446472456792963,11.1,7.8,1.882668677111481,"rain"
"09-11-15",3.30076881531914,9.99846236936172,5,1.3038440765956998,"rain"
"09-11-15",3.5956179098643486,11.083932336169278,5.591235819728697,2.0883144263049296,"rain"
"10-11-15",1.477904303944406,11.633712911833218,3.3662870881667817,3.1883827842223758,"rain"
"10-11-15",1.1114416623101542,11.1,3.7585812467326156,4.182837506534769,"rain"
"11-11-15",1.4794224427027785,11.079422442702779,6.1,4.595884488540555,"rain"
"11-11-15",1.5473809919987083,11.052619008001292,6.1,4.609476198399741,"rain"
"12-11-15",10.087195596260305,10.788007339566159,3.939224954524939,4.72560880747939,"rain"
"12-11-15",9.849201213894872,11.160958543326153,5.111757329431281,5.232076843873331,"rain"
"13-11-15",20.41392550669103,10.147879866575211,5.961323490809321,5.688090268663312,"rain"
"13-11-15",8.101522449361322,7.182118546196523,2.7259475049416615,4.924182049777892,"rain"
"14-11-15",51.290088925819305,9.96415019666473,6.1,4.358962450833817,"rain"
"14-11-15",24.001635609968364,7.876019857589163,3.8986953498510126,4.669331126934537,"rain"
"15-11-15",19.50256148765967,10.831625674893555,2.7268070022436968,5.504818672649859,"rain"
"15-11-15",22.133308116548115,7.922129760676424,2.9556270031136727,4.944524297597634,"rain"
"16-11-15",2,8.9,1.7017974873890322,4.000326815888915,"rain"
"16-11-15",2.287789511849504,8.9,2.755228210114849,2.9447717898851513,"rain"
"17-11-15",24.131580584245015,11.785830421197312,5.667611650816349,7.265857173913848,"rain"
"17-11-15",33.01918349830365,13.3,9.075448861354962,6.680306188136132,"rain"
"18-11-15",0.8062634169405329,8.9,3.71624194983568,3.8,"rain"
"18-11-15",1.403951475205733,8.9,3.35762911487656,3.8,"rain"
"19-11-15",2,8.9,2.0811854426695473,4.069306444121736,"rain"
"19-11-15",3.9236234136034858,7.867811826846911,2.518494134594612,4.4815058654053885,"rain"
"23-11-15",1.7885663341709743,7.588384688274619,0.8883846882746189,1.9460979551088138,"rain"
"23-11-15",1.7514016972930309,5.7843612446815555,0,2.1323988684713124,"rain"
"24-11-15",6.850627742431838,6.7,2.650376645459103,4.574811677270448,"rain"
"24-11-15",6.575562571472843,6.7,2.485337542883706,4.657331228558147,"rain"
"30-11-15",1.6149750815828017,7.915717477133511,-1.998886406673936,1.7,"rain"
"30-11-15",3.7525588519692663,6.2388954887796775,-0.3151155157472143,3.5005236501972723,"rain"
"01-12-15",12.211011351402568,10,3.8878875134571746,3.498898864859743,"rain"
"01-12-15",13.105619879391183,9.233706255899769,3.4820215941271466,2.9426954588361958,"rain"
"02-12-15",1.9540101411205364,10.87299492943973,4.727593915327678,4.235614197568751,"rain"
"02-12-15",3.044071740444692,9.783892389332962,4.4,4.931991032444413,"rain"
"03-12-15",11.841695177459487,14.442588951422643,7.071741362692899,5.756949196243248,"rain"
"03-12-15",9.17039138488412,10.840376261434647,4.805180568992586,5.311731897480687,"rain"
"04-12-15",3.8749499159883554,8.816511055523272,4.3165110555232715,4.745730485755813,"rain"
"04-12-15",2.1741687442583277,10.890281240430546,6.738618728947202,4.235550015311126,"rain"
"05-12-15",15.790291623676334,9.668930713186777,5.949513960539444,4.481555326273778,"rain"
"05-12-15",15.714150696086392,10.02394733183851,6.094557424582156,3.9978229698328627,"rain"
"06-12-15",11.836681429282091,13.383624643508584,6.6163753564914165,5.581659285358954,"rain"
"06-12-15",11.862706471396352,12.8,5.685242351094051,5.142621175547025,"rain"
"07-12-15",26.655274575050548,12.465329945740663,8.3,4.144725424949452,"rain"
"07-12-15",26.59731828427421,12.57158314549728,8.3,4.202681715725789,"rain"
"08-12-15",52.517263177030955,15.6,10.128330012673166,5.708068284752863,"rain"
"08-12-15",54.1,14.72132087831003,9.350541518750893,6.123593119853046,"rain"
"09-12-15",12.68149407228418,12.413523285491083,7.586476714508916,6.157651143005944,"rain"
"09-12-15",13.26480252947242,12.2,7.623601897104314,5.91780411039268,"rain"
"10-12-15",9.26321903273873,11.492756110210195,5.938349765963952,7.388088299513506,"rain"
"10-12-15",9.051523008445095,11.7,6.1,5.757615042225476,"rain"
"11-12-15",0.4638069570724513,9.4,4.891420871217354,2.2266756502464204,"rain"
"11-12-15",0.20861414437359765,9.4,4.4,2.9827717112528047,"rain"
"12-12-15",15.863505285051584,8.845402114020635,5.490804228041267,5.590900352336772,"rain"
"12-12-15",8.56626820398408,7.248059600885352,3.04700120136827,4.999294400321945,"rain"
"13-12-15",1.2356383687874772,7.907269385354205,5.628014704441499,6.078546122929159,"rain"
"13-12-15",1.3995679824769751,8.347623903623363,5.253672148945712,6.4484879386694125,"rain"
"15-12-15",1.5,7.531750124304171,1.1,2.295090818687876,"rain"
"15-12-15",1.5,6.1064253168267895,0.5064253168267897,2.5762319909964306,"rain"
"16-12-15",3.561623049218002,6.132472804507844,2.8147603656853835,2.3147603656853835,"rain"
"16-12-15",2.910184164886957,6.617361876334782,3.7484967732804337,2.817361876334782,"rain"
"17-12-15",20.01808484716237,7.887943435225086,4.169987144369338,5.514023140135192,"rain"
"17-12-15",20.43809978933205,7.690472880485783,5.942850316001925,6.123809110060723,"rain"
"18-12-15",18.439763208896686,8.955217058511371,4.4,5.014664545936972,"rain"
"18-12-15",18.278942528013765,9.10263601598738,4.4,4.786835248019502,"rain"
"20-12-15",4.225555241426573,7.8,4.16603075876923,6.668095103468532,"rain"
"20-12-15",4.118187000917233,7.929866427916262,4.841545854915291,6.284427430667961,"rain"
"21-12-15",13.221923681193855,6.332201124445388,2.400617568484334,4.632818692929722,"rain"
"21-12-15",27.509815873297562,7.430264554959369,3.3856846575869985,4.116973544504063,"rain"
"22-12-15",5.720198455504694,6.978521132629891,2.3519206177981222,4.850640205932708,"rain"
"22-12-15",4.468741808105294,7.8,2.7212450848631766,5.183761468652588,"rain"
"23-12-15",6.9321772676478215,6.414701355001298,2.8,5.020250470291751,"rain"
"23-12-15",6.292410159677019,5.673435558869567,2.391128410686334,7.263282220565216,"rain"
"24-12-15",2.5,5.919604602602058,1.8803953973979421,3.9513404335250275,"rain"
"24-12-15",2.5,5.6,2.437294644271798,3.8254107114564038,"rain"
"25-12-15",5.855366474789174,5.029001486794329,2.170998513205671,1.505272997598969,"rain"
"25-12-15",5.852242888473466,5.296043034682974,2.2,2.0746717732081263,"rain"
"27-12-15",7.277380407728984,5.616810024889335,1.9645239184542032,3.905190890125972,"rain"
"27-12-15",8.580268988030884,4.447918171924996,1.7450994559294073,2.908456147986764,"rain"
"28-12-15",1.5,5,1.890444882191742,1.3476112205479356,"rain"
"28-12-15",0.760942648780478,5.369528675609761,2.377469238617895,2.2238216890244025,"rain"
"27-01-12",0,6.492801207361549,-2.787063245808943,1.5381325284256335,"drizzle"
"27-01-12",0,7.197235937966898,0.5845212526146302,1.7977887503735186,"drizzle"
"15-02-12",0,7.279745389398767,0.6515999578462605,1.809381810517502,"drizzle"
"15-02-12",0,6.946020637599365,-0.8222844294435551,1.5968165100794922,"drizzle"
"26-03-12",0,13.293646805786633,5.6063531942133675,4.232684526483641,"drizzle"
"26-03-12",0,14.884875198511017,4.015124801488983,4.0156988365666795,"drizzle"
"13-04-12",0,11.330681806078736,1.2032721707325664,2.85057502359093,"drizzle"
"13-04-12",0,13.378734771936228,5.521265228063771,4.221081622008696,"drizzle"
"28-04-12",0,16.1,8.39186862140371,2.3621970678944364,"drizzle"
"28-04-12",0,18.11778365813958,9.859196463107857,2.5917174390063447,"drizzle"
"15-05-12",0,22.09854415444111,7.891701253758018,3.7489304642367793,"drizzle"
"15-05-12",0,23.794777463291883,9.003356981592422,4.0076779181292705,"drizzle"
"24-06-12",0,18.516498450341796,9.881909936177202,2.4819099361772015,"drizzle"
"24-06-12",0,19.4,9.4,1.8441949571114178,"drizzle"
"05-07-12",0,24.20697137664079,11.024662971390256,2.636731303937902,"drizzle"
"05-07-12",0,24.104942459697348,11.249126588665835,2.3918619032736346,"drizzle"
"10-07-12",0,23.9,11.419218659922624,2.087187560051584,"drizzle"
"10-07-12",0,23.00975064404921,10.411609509642703,2.2534171848630398,"drizzle"
"12-07-12",0,10.130084871536262,0.6130325666038132,1.6359317636506423,"drizzle"
"12-07-12",0,25.6,13.250898279034093,2.6508982790340925,"drizzle"
"26-07-12",0,24.23758448656251,13.200710445128674,2.2,"drizzle"
"26-07-12",0,16.176662898191438,5.321161030310664,1.8011285882832353,"drizzle"
"27-07-12",0,19.382689227967766,13.986194504994245,2.8344778019976977,"drizzle"
"27-07-12",0,21.29717143908384,13.464150647439302,2.000942853638719,"drizzle"
"28-07-12",0,22.126055660216174,13.462677547524416,1.8922552834379447,"drizzle"
"28-07-12",0,23.696545332703494,13.3,2.140160391971617,"drizzle"
"01-08-12",0,23.9,12.899137117938864,2.124838209613537,"drizzle"
"01-08-12",0,21.804539756850815,11.411649199487655,2.1025367328767826,"drizzle"
"07-08-12",0,21.416084584267477,14.683915415732525,2.8107230561783165,"drizzle"
"07-08-12",0,19.818753253660308,14.359376626830153,2.716476976939972,"drizzle"
"09-08-12",0,23.952298685534764,14.644200716981038,3.352298685534765,"drizzle"
"09-08-12",0,8.656379726362557,-0.36520319448483285,1.6652718273033975,"drizzle"
"18-08-12",0,21.90115901143189,13.957450174849843,2.4769865702770857,"drizzle"
"18-08-12",0,21.4678481942554,14.632151805744602,2.8452321295035987,"drizzle"
"19-08-12",0,23.0963910018206,14.923646625682725,2.7381766871586377,"drizzle"
"19-08-12",0,23.783766568191822,13.62932805678983,2.2968611931734797,"drizzle"
"19-09-12",0,23.9,11.618996429170418,1.9540023805530544,"drizzle"
"19-09-12",0,23.936844360166234,11.618942407634284,1.9884264643989624,"drizzle"
"20-09-12",0,9.977429130612578,0.9483964876750761,1.6838718144625067,"drizzle"
"20-09-12",0,22.31576972894054,10,1.8139365343669314,"drizzle"
"21-09-12",0,18.827822002081927,13.871644357960758,2.7819555005204815,"drizzle"
"21-09-12",0,19.166432615887746,10.198178386519487,2.4716888019257874,"drizzle"
"26-09-12",0,17.09177815907254,9.050269418041294,1.6300538836082588,"drizzle"
"26-09-12",0,19.325306524050625,9.440741895972387,1.7611128439585786,"drizzle"
"27-09-12",0,23.85677236970436,9.603710361360866,3.2851585545565376,"drizzle"
"27-09-12",0,7.587061253128727,-1.5278169386229514,1.416529091673206,"drizzle"
"09-10-12",0,11.660217186002843,3.65727774091825,1.5055365358724009,"drizzle"
"09-10-12",0,14.831533545432976,7.91982137601639,1.4270273016499513,"drizzle"
"10-10-12",0,12.55808047076127,7.2257585877161885,1.725527700692064,"drizzle"
"10-10-12",0,12.28529414853436,7.987254788707343,1.8122550512494118,"drizzle"
"11-10-12",0,12.521686027155509,8.091850217722907,1.3810772925202641,"drizzle"
"11-10-12",0,15.554111220957129,8.027055610478564,2.2022424841584334,"drizzle"
